GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,LGI001,LGI002,LGI003,LGI004,LGI005,LGI006
"G4801930","2010","3","7","Texas","48","Hamilton County","193",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hamilton County",8517,0,0,0,0,8517
"G4801950","2010","3","7","Texas","48","Hansford County","195",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hansford County",5613,0,0,0,0,5613
"G4801970","2010","3","7","Texas","48","Hardeman County","197",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hardeman County",4139,0,0,0,0,4139
"G4801990","2010","3","7","Texas","48","Hardin County","199",,,,,,,,,,,"13140","99999","999",,,,,,,,,,,,"Hardin County",54635,0,0,0,0,54635
"G4802010","2010","3","7","Texas","48","Harris County","201",,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,"Harris County",4092459,0,0,0,0,4092459
"G4802030","2010","3","7","Texas","48","Harrison County","203",,,,,,,,,,,"32220","99999","346",,,,,,,,,,,,"Harrison County",65631,0,0,0,0,65631
"G4802050","2010","3","7","Texas","48","Hartley County","205",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hartley County",6062,0,0,0,0,6062
"G4802070","2010","3","7","Texas","48","Haskell County","207",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Haskell County",5899,0,0,0,0,5899
"G4802090","2010","3","7","Texas","48","Hays County","209",,,,,,,,,,,"12420","99999","126",,,,,,,,,,,,"Hays County",157107,0,0,0,0,157107
"G4802110","2010","3","7","Texas","48","Hemphill County","211",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hemphill County",3807,0,0,0,0,3807
"G4802130","2010","3","7","Texas","48","Henderson County","213",,,,,,,,,,,"11980","99999","206",,,,,,,,,,,,"Henderson County",78532,0,0,0,0,78532
"G4802150","2010","3","7","Texas","48","Hidalgo County","215",,,,,,,,,,,"32580","99999","999",,,,,,,,,,,,"Hidalgo County",774769,0,0,0,0,774769
"G4802170","2010","3","7","Texas","48","Hill County","217",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hill County",35089,0,0,0,0,35089
"G4802190","2010","3","7","Texas","48","Hockley County","219",,,,,,,,,,,"30220","99999","352",,,,,,,,,,,,"Hockley County",22935,0,0,0,0,22935
"G4802210","2010","3","7","Texas","48","Hood County","221",,,,,,,,,,,"24180","99999","206",,,,,,,,,,,,"Hood County",51182,0,0,0,0,51182
"G4802230","2010","3","7","Texas","48","Hopkins County","223",,,,,,,,,,,"44860","99999","999",,,,,,,,,,,,"Hopkins County",35161,0,0,0,0,35161
"G4802250","2010","3","7","Texas","48","Houston County","225",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Houston County",23732,0,0,0,0,23732
"G4802270","2010","3","7","Texas","48","Howard County","227",,,,,,,,,,,"13700","99999","999",,,,,,,,,,,,"Howard County",35012,0,0,0,0,35012
"G4802290","2010","3","7","Texas","48","Hudspeth County","229",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hudspeth County",3476,0,0,0,0,3476
"G4802310","2010","3","7","Texas","48","Hunt County","231",,,,,,,,,,,"19100","19124","206",,,,,,,,,,,,"Hunt County",86129,0,0,0,0,86129
"G4802330","2010","3","7","Texas","48","Hutchinson County","233",,,,,,,,,,,"14420","99999","999",,,,,,,,,,,,"Hutchinson County",22150,0,0,0,0,22150
"G4802350","2010","3","7","Texas","48","Irion County","235",,,,,,,,,,,"41660","99999","999",,,,,,,,,,,,"Irion County",1599,0,0,0,0,1599
"G4802370","2010","3","7","Texas","48","Jack County","237",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jack County",9044,0,0,0,0,9044
"G4802390","2010","3","7","Texas","48","Jackson County","239",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jackson County",14075,0,0,0,0,14075
"G4802410","2010","3","7","Texas","48","Jasper County","241",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jasper County",35710,0,0,0,0,35710
"G4802430","2010","3","7","Texas","48","Jeff Davis County","243",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jeff Davis County",2342,0,0,0,0,2342
"G4802450","2010","3","7","Texas","48","Jefferson County","245",,,,,,,,,,,"13140","99999","999",,,,,,,,,,,,"Jefferson County",252273,0,0,0,0,252273
"G4802470","2010","3","7","Texas","48","Jim Hogg County","247",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jim Hogg County",5300,0,0,0,0,5300
"G4802490","2010","3","7","Texas","48","Jim Wells County","249",,,,,,,,,,,"10860","99999","999",,,,,,,,,,,,"Jim Wells County",40838,0,0,0,0,40838
"G4802510","2010","3","7","Texas","48","Johnson County","251",,,,,,,,,,,"19100","23104","206",,,,,,,,,,,,"Johnson County",150934,0,0,0,0,150934
"G4802530","2010","3","7","Texas","48","Jones County","253",,,,,,,,,,,"10180","99999","999",,,,,,,,,,,,"Jones County",20202,0,0,0,0,20202
"G4802550","2010","3","7","Texas","48","Karnes County","255",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Karnes County",14824,0,0,0,0,14824
"G4802570","2010","3","7","Texas","48","Kaufman County","257",,,,,,,,,,,"19100","19124","206",,,,,,,,,,,,"Kaufman County",103350,0,0,0,0,103350
"G4802590","2010","3","7","Texas","48","Kendall County","259",,,,,,,,,,,"41700","99999","999",,,,,,,,,,,,"Kendall County",33410,0,0,0,0,33410
"G4802610","2010","3","7","Texas","48","Kenedy County","261",,,,,,,,,,,"28780","99999","204",,,,,,,,,,,,"Kenedy County",416,0,0,0,0,416
"G4802630","2010","3","7","Texas","48","Kent County","263",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Kent County",808,0,0,0,0,808
"G4802650","2010","3","7","Texas","48","Kerr County","265",,,,,,,,,,,"28500","99999","999",,,,,,,,,,,,"Kerr County",49625,0,0,0,0,49625
"G4802670","2010","3","7","Texas","48","Kimble County","267",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Kimble County",4607,0,0,0,0,4607
"G4802690","2010","3","7","Texas","48","King County","269",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"King County",286,0,0,0,0,286
"G4802710","2010","3","7","Texas","48","Kinney County","271",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Kinney County",3598,0,0,0,0,3598
"G4802730","2010","3","7","Texas","48","Kleberg County","273",,,,,,,,,,,"28780","99999","204",,,,,,,,,,,,"Kleberg County",32061,0,0,0,0,32061
"G4802750","2010","3","7","Texas","48","Knox County","275",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Knox County",3719,0,0,0,0,3719
"G4802770","2010","3","7","Texas","48","Lamar County","277",,,,,,,,,,,"37580","99999","999",,,,,,,,,,,,"Lamar County",49793,0,0,0,0,49793
"G4802790","2010","3","7","Texas","48","Lamb County","279",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lamb County",13977,0,0,0,0,13977
"G4802810","2010","3","7","Texas","48","Lampasas County","281",,,,,,,,,,,"28660","99999","999",,,,,,,,,,,,"Lampasas County",19677,0,0,0,0,19677
"G4802830","2010","3","7","Texas","48","La Salle County","283",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"La Salle County",6886,0,0,0,0,6886
"G4802850","2010","3","7","Texas","48","Lavaca County","285",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lavaca County",19263,0,0,0,0,19263
"G4802870","2010","3","7","Texas","48","Lee County","287",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lee County",16612,0,0,0,0,16612
"G4802890","2010","3","7","Texas","48","Leon County","289",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Leon County",16801,0,0,0,0,16801
"G4802910","2010","3","7","Texas","48","Liberty County","291",,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,"Liberty County",75643,0,0,0,0,75643
"G4802930","2010","3","7","Texas","48","Limestone County","293",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Limestone County",23384,0,0,0,0,23384
"G4802950","2010","3","7","Texas","48","Lipscomb County","295",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lipscomb County",3302,0,0,0,0,3302
"G4802970","2010","3","7","Texas","48","Live Oak County","297",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Live Oak County",11531,0,0,0,0,11531
"G4802990","2010","3","7","Texas","48","Llano County","299",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Llano County",19301,0,0,0,0,19301
"G4803030","2010","3","7","Texas","48","Lubbock County","303",,,,,,,,,,,"31180","99999","352",,,,,,,,,,,,"Lubbock County",278831,0,0,0,0,278831
"G4803050","2010","3","7","Texas","48","Lynn County","305",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lynn County",5915,0,0,0,0,5915
"G4803070","2010","3","7","Texas","48","McCulloch County","307",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"McCulloch County",8283,0,0,0,0,8283
"G4803090","2010","3","7","Texas","48","McLennan County","309",,,,,,,,,,,"47380","99999","999",,,,,,,,,,,,"McLennan County",234906,0,0,0,0,234906
"G4803110","2010","3","7","Texas","48","McMullen County","311",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"McMullen County",707,0,0,0,0,707
"G4803130","2010","3","7","Texas","48","Madison County","313",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Madison County",13664,0,0,0,0,13664
"G4803150","2010","3","7","Texas","48","Marion County","315",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Marion County",10546,0,0,0,0,10546
"G4803170","2010","3","7","Texas","48","Martin County","317",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Martin County",4799,0,0,0,0,4799
"G4803190","2010","3","7","Texas","48","Mason County","319",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mason County",4012,0,0,0,0,4012
"G4803210","2010","3","7","Texas","48","Matagorda County","321",,,,,,,,,,,"13060","99999","288",,,,,,,,,,,,"Matagorda County",36702,0,0,0,0,36702
"G4803230","2010","3","7","Texas","48","Maverick County","323",,,,,,,,,,,"20580","99999","999",,,,,,,,,,,,"Maverick County",54258,0,0,0,0,54258
"G4803250","2010","3","7","Texas","48","Medina County","325",,,,,,,,,,,"41700","99999","999",,,,,,,,,,,,"Medina County",46006,0,0,0,0,46006
"G4803270","2010","3","7","Texas","48","Menard County","327",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Menard County",2242,0,0,0,0,2242
"G4803290","2010","3","7","Texas","48","Midland County","329",,,,,,,,,,,"33260","99999","372",,,,,,,,,,,,"Midland County",136872,0,0,0,0,136872
"G4803310","2010","3","7","Texas","48","Milam County","331",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Milam County",24757,0,0,0,0,24757
"G4803330","2010","3","7","Texas","48","Mills County","333",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mills County",4936,0,0,0,0,4936
"G4803350","2010","3","7","Texas","48","Mitchell County","335",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mitchell County",9403,0,0,0,0,9403
"G4803370","2010","3","7","Texas","48","Montague County","337",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Montague County",19719,0,0,0,0,19719
"G4803390","2010","3","7","Texas","48","Montgomery County","339",,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,"Montgomery County",455746,0,0,0,0,455746
"G4803410","2010","3","7","Texas","48","Moore County","341",,,,,,,,,,,"20300","99999","999",,,,,,,,,,,,"Moore County",21904,0,0,0,0,21904
"G4803430","2010","3","7","Texas","48","Morris County","343",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Morris County",12934,0,0,0,0,12934
"G4803450","2010","3","7","Texas","48","Motley County","345",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Motley County",1210,0,0,0,0,1210
"G4803470","2010","3","7","Texas","48","Nacogdoches County","347",,,,,,,,,,,"34860","99999","999",,,,,,,,,,,,"Nacogdoches County",64524,0,0,0,0,64524
"G4803490","2010","3","7","Texas","48","Navarro County","349",,,,,,,,,,,"18620","99999","999",,,,,,,,,,,,"Navarro County",47735,0,0,0,0,47735
"G4803510","2010","3","7","Texas","48","Newton County","351",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Newton County",14445,0,0,0,0,14445
"G4803530","2010","3","7","Texas","48","Nolan County","353",,,,,,,,,,,"45020","99999","999",,,,,,,,,,,,"Nolan County",15216,0,0,0,0,15216
"G4803550","2010","3","7","Texas","48","Nueces County","355",,,,,,,,,,,"18580","99999","204",,,,,,,,,,,,"Nueces County",340223,0,0,0,0,340223
"G4803570","2010","3","7","Texas","48","Ochiltree County","357",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Ochiltree County",10223,0,0,0,0,10223
"G4803590","2010","3","7","Texas","48","Oldham County","359",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Oldham County",2052,0,0,0,0,2052
"G4803610","2010","3","7","Texas","48","Orange County","361",,,,,,,,,,,"13140","99999","999",,,,,,,,,,,,"Orange County",81837,0,0,0,0,81837
"G4803630","2010","3","7","Texas","48","Palo Pinto County","363",,,,,,,,,,,"33420","99999","206",,,,,,,,,,,,"Palo Pinto County",28111,0,0,0,0,28111
"G4803650","2010","3","7","Texas","48","Panola County","365",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Panola County",23796,0,0,0,0,23796
"G4803670","2010","3","7","Texas","48","Parker County","367",,,,,,,,,,,"19100","23104","206",,,,,,,,,,,,"Parker County",116927,0,0,0,0,116927
"G4803690","2010","3","7","Texas","48","Parmer County","369",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Parmer County",10269,0,0,0,0,10269
"G4803710","2010","3","7","Texas","48","Pecos County","371",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pecos County",15507,0,0,0,0,15507
"G4803730","2010","3","7","Texas","48","Polk County","373",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Polk County",45413,0,0,0,0,45413
"G4803750","2010","3","7","Texas","48","Potter County","375",,,,,,,,,,,"11100","99999","999",,,,,,,,,,,,"Potter County",121073,0,0,0,0,121073
"G4803770","2010","3","7","Texas","48","Presidio County","377",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Presidio County",7818,0,0,0,0,7818
"G4803790","2010","3","7","Texas","48","Rains County","379",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Rains County",10914,0,0,0,0,10914
"G4803810","2010","3","7","Texas","48","Randall County","381",,,,,,,,,,,"11100","99999","999",,,,,,,,,,,,"Randall County",120725,0,0,0,0,120725
"G4803830","2010","3","7","Texas","48","Reagan County","383",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Reagan County",3367,0,0,0,0,3367
"G4803850","2010","3","7","Texas","48","Real County","385",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Real County",3309,0,0,0,0,3309
"G4803870","2010","3","7","Texas","48","Red River County","387",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Red River County",12860,0,0,0,0,12860
"G4803890","2010","3","7","Texas","48","Reeves County","389",,,,,,,,,,,"37780","99999","999",,,,,,,,,,,,"Reeves County",13783,0,0,0,0,13783
"G4803910","2010","3","7","Texas","48","Refugio County","391",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Refugio County",7383,0,0,0,0,7383
"G4803930","2010","3","7","Texas","48","Roberts County","393",,,,,,,,,,,"37420","99999","999",,,,,,,,,,,,"Roberts County",929,0,0,0,0,929
"G4803950","2010","3","7","Texas","48","Robertson County","395",,,,,,,,,,,"17780","99999","999",,,,,,,,,,,,"Robertson County",16622,0,0,0,0,16622
"G4803970","2010","3","7","Texas","48","Rockwall County","397",,,,,,,,,,,"19100","19124","206",,,,,,,,,,,,"Rockwall County",78337,0,0,0,0,78337
"G4803990","2010","3","7","Texas","48","Runnels County","399",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Runnels County",10501,0,0,0,0,10501
"G4804010","2010","3","7","Texas","48","Rusk County","401",,,,,,,,,,,"30980","99999","346",,,,,,,,,,,,"Rusk County",53330,0,0,0,0,53330
"G4804030","2010","3","7","Texas","48","Sabine County","403",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sabine County",10834,0,0,0,0,10834
"G4804050","2010","3","7","Texas","48","San Augustine County","405",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"San Augustine County",8865,0,0,0,0,8865
"G4804070","2010","3","7","Texas","48","San Jacinto County","407",,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,"San Jacinto County",26384,0,0,0,0,26384
"G4804090","2010","3","7","Texas","48","San Patricio County","409",,,,,,,,,,,"18580","99999","204",,,,,,,,,,,,"San Patricio County",64804,0,0,0,0,64804
"G4804110","2010","3","7","Texas","48","San Saba County","411",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"San Saba County",6131,0,0,0,0,6131
"G4804130","2010","3","7","Texas","48","Schleicher County","413",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Schleicher County",3461,0,0,0,0,3461
"G4804150","2010","3","7","Texas","48","Scurry County","415",,,,,,,,,,,"43660","99999","999",,,,,,,,,,,,"Scurry County",16921,0,0,0,0,16921
"G4804170","2010","3","7","Texas","48","Shackelford County","417",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Shackelford County",3378,0,0,0,0,3378
"G4804190","2010","3","7","Texas","48","Shelby County","419",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Shelby County",25448,0,0,0,0,25448
"G4804210","2010","3","7","Texas","48","Sherman County","421",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sherman County",3034,0,0,0,0,3034
"G4804230","2010","3","7","Texas","48","Smith County","423",,,,,,,,,,,"46340","99999","540",,,,,,,,,,,,"Smith County",209714,0,0,0,0,209714
"G4804250","2010","3","7","Texas","48","Somervell County","425",,,,,,,,,,,"24180","99999","206",,,,,,,,,,,,"Somervell County",8490,0,0,0,0,8490
"G4804270","2010","3","7","Texas","48","Starr County","427",,,,,,,,,,,"40100","99999","999",,,,,,,,,,,,"Starr County",60968,0,0,0,0,60968
"G4804290","2010","3","7","Texas","48","Stephens County","429",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Stephens County",9630,0,0,0,0,9630
"G4804310","2010","3","7","Texas","48","Sterling County","431",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sterling County",1143,0,0,0,0,1143
"G4804330","2010","3","7","Texas","48","Stonewall County","433",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Stonewall County",1490,0,0,0,0,1490
"G4804350","2010","3","7","Texas","48","Sutton County","435",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sutton County",4128,0,0,0,0,4128
"G4804370","2010","3","7","Texas","48","Swisher County","437",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Swisher County",7854,0,0,0,0,7854
"G4804390","2010","3","7","Texas","48","Tarrant County","439",,,,,,,,,,,"19100","23104","206",,,,,,,,,,,,"Tarrant County",1809034,0,0,0,0,1809034
"G4804410","2010","3","7","Texas","48","Taylor County","441",,,,,,,,,,,"10180","99999","999",,,,,,,,,,,,"Taylor County",131506,0,0,0,0,131506
"G4804430","2010","3","7","Texas","48","Terrell County","443",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Terrell County",984,0,0,0,0,984
"G4804450","2010","3","7","Texas","48","Terry County","445",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Terry County",12651,0,0,0,0,12651
"G4804470","2010","3","7","Texas","48","Throckmorton County","447",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Throckmorton County",1641,0,0,0,0,1641
"G4804490","2010","3","7","Texas","48","Titus County","449",,,,,,,,,,,"34420","99999","999",,,,,,,,,,,,"Titus County",32334,0,0,0,0,32334
"G4804510","2010","3","7","Texas","48","Tom Green County","451",,,,,,,,,,,"41660","99999","999",,,,,,,,,,,,"Tom Green County",110224,0,0,0,0,110224
"G4804530","2010","3","7","Texas","48","Travis County","453",,,,,,,,,,,"12420","99999","126",,,,,,,,,,,,"Travis County",1024266,0,0,0,0,1024266
"G4804550","2010","3","7","Texas","48","Trinity County","455",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Trinity County",14585,0,0,0,0,14585
"G4804570","2010","3","7","Texas","48","Tyler County","457",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Tyler County",21766,0,0,0,0,21766
"G4804590","2010","3","7","Texas","48","Upshur County","459",,,,,,,,,,,"30980","99999","346",,,,,,,,,,,,"Upshur County",39309,0,0,0,0,39309
"G4804610","2010","3","7","Texas","48","Upton County","461",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Upton County",3355,0,0,0,0,3355
"G4804630","2010","3","7","Texas","48","Uvalde County","463",,,,,,,,,,,"46620","99999","999",,,,,,,,,,,,"Uvalde County",26405,0,0,0,0,26405
"G4804650","2010","3","7","Texas","48","Val Verde County","465",,,,,,,,,,,"19620","99999","999",,,,,,,,,,,,"Val Verde County",48879,0,0,0,0,48879
"G4804670","2010","3","7","Texas","48","Van Zandt County","467",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Van Zandt County",52579,0,0,0,0,52579
"G4804690","2010","3","7","Texas","48","Victoria County","469",,,,,,,,,,,"47020","99999","999",,,,,,,,,,,,"Victoria County",86793,0,0,0,0,86793
"G4804710","2010","3","7","Texas","48","Walker County","471",,,,,,,,,,,"26660","99999","288",,,,,,,,,,,,"Walker County",67861,0,0,0,0,67861
"G4804730","2010","3","7","Texas","48","Waller County","473",,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,"Waller County",43205,0,0,0,0,43205
"G4804750","2010","3","7","Texas","48","Ward County","475",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Ward County",10658,0,0,0,0,10658
"G4804770","2010","3","7","Texas","48","Washington County","477",,,,,,,,,,,"14780","99999","999",,,,,,,,,,,,"Washington County",33718,0,0,0,0,33718
"G4804790","2010","3","7","Texas","48","Webb County","479",,,,,,,,,,,"29700","99999","999",,,,,,,,,,,,"Webb County",250304,0,0,0,0,250304
